ID,income,noproducts,didrespond
1001,51531.31380042796,2,0
1002,7753.139024442469,0,0
1003,42258.507926268634,1,1
1004,44962.47303211709,1,0
1005,25358.62337762581,2,0
1006,17956.8580964597,0,0
1007,22235.2863057789,0,0
1008,60252.318334818454,1,0
1009,27787.638833362453,1,0
1010,36619.66951978491,2,0
1011,40297.50356983972,0,0
1012,9426.961714071822,0,0
1013,40192.708846830625,3,0
1014,58129.69032276198,2,0
1015,41878.947746215126,2,0
1016,24104.17381901218,2,1
1017,38697.26209787129,3,0
1018,24166.743570133927,3,0
1019,44511.76061000174,1,0
1020,12564.246566857022,1,0
1021,50861.72260964821,3,0
1022,60731.25304450728,3,0
1023,64172.61724826641,2,0
1024,18826.28370267499,0,0
1025,69684.63349354241,3,0
1026,16230.523642096276,0,0
1027,40410.289982395494,3,0
1028,35746.23985855545,4,0
1029,49448.07377286436,2,0
1030,39928.06025718022,1,0
1031,57524.65630345323,3,0
1032,21869.54405777484,1,1
1033,49767.45040737738,1,0
1034,75426.56864658627,2,0
1035,27190.18496932403,0,1
1036,34165.10378792163,1,0
1037,28510.072960593065,1,0
1038,50687.23207152665,1,0
1039,78000.85533267447,7,0
1040,51225.02261287733,2,0
1041,29498.37792721064,1,0
1042,37199.4374494049,0,1
1043,48907.32866817029,1,0
1044,18054.18294470697,2,0
1045,23448.949513417174,1,0
1046,52116.20084486952,3,0
1047,51100.58753894366,2,0
1048,30952.546299550326,1,0
1049,50588.785290201486,3,1
1050,22973.573907733145,1,0
1051,46912.0720871987,2,1
1052,16546.940698525734,1,0
1053,34283.84124968496,2,0
1054,16290.467966866254,1,0
1055,43365.15698148113,2,0
1056,27181.966042008156,2,0
1057,23615.399019285072,0,0
1058,63620.4600419912,3,0
1059,33697.618845343095,3,0
1060,47788.869338739045,4,0
1061,37004.56142610818,1,0
1062,72219.89500742851,2,0
1063,44751.961569429244,1,0
1064,47937.61586000101,1,1
1065,48403.04830538466,3,0
1066,24995.35499518221,2,0
1067,48615.82847522254,1,0
1068,41401.34115640401,6,1
1069,39381.74980853288,2,0
1070,70033.59186477715,6,0
1071,40315.259809959935,0,0
1072,38481.06022837837,2,1
1073,56532.22839469828,1,0
1074,55365.34591542378,0,0
1075,45480.661207696074,2,0
1076,19265.780742224648,0,0
1077,41880.42500900576,3,0
1078,54043.61175650182,2,0
1079,33520.26992024547,3,0
1080,14853.250933304176,3,0
1081,46212.37197721666,1,0
1082,56228.49755776928,1,0
1083,54318.85584101023,7,0
1084,54772.197048444796,4,0
1085,55881.3287795901,1,0
1086,24069.050840205196,0,0
1087,49061.79838693368,3,0
1088,34107.78018098927,1,1
1089,61011.95467703206,4,0
1090,36998.296816326845,1,0
1091,49715.1761737866,1,0
1092,31318.10330209319,1,0
1093,51248.60346985917,4,0
1094,61956.413128109896,5,0
1095,56437.70989269746,2,0
1096,27769.813831754527,0,0
1097,39911.23829481749,3,0
1098,19816.28546414675,1,0
1099,56832.17590779628,1,0
1100,19629.841806948152,2,1
1101,48223.9800159685,2,0
1102,42140.8192290231,5,0
1103,16901.33143758319,0,0
1104,30174.708667112252,2,1
1105,46460.01769032548,3,0
1106,45398.48256294787,1,0
1107,62201.45693932481,3,0
1108,27373.29051473797,0,0
1109,40746.31609228505,1,0
1110,28838.441094706563,1,0
1111,41332.90201800179,5,0
1112,45409.25754456686,1,0
1113,44841.47813432273,1,0
1114,41555.881900053995,1,0
1115,42839.4894482716,3,0
1116,54733.45163159839,0,0
1117,39360.52767596024,5,0
1118,38179.147419225264,1,0
1119,52426.04973270277,2,0
1120,21511.11875929178,1,0
1121,35124.69186797091,2,0
1122,13289.00273893735,0,0
1123,51180.801588010014,2,0
1124,17773.35593097856,3,0
1125,54364.90782522628,2,0
1126,48621.29016606155,0,0
1127,55529.73581640418,1,0
1128,54142.23094110489,1,0
1129,51467.31923420499,5,0
1130,25392.82187888184,1,0
1131,39487.26829461246,2,0
1132,50540.906908537574,2,0
1133,42374.43640696834,1,0
1134,31220.14116299348,1,0
1135,47610.89946359247,2,0
1136,19696.332341906,2,0
1137,46891.154851741674,2,0
1138,14998.795196123134,1,0
1139,49221.28008559036,4,0
1140,17528.351668812058,0,0
1141,39953.13527025552,4,0
1142,30964.382939369152,1,0
1143,45003.41895188136,0,0
1144,68764.12081774228,1,0
1145,17489.889917539407,0,0
1146,3612.9522179951673,0,0
1147,29882.108987685417,4,0
1148,38764.85423797989,2,0
1149,33576.497799640194,5,0
1150,18846.48581263234,0,0
1151,45327.28283035121,0,0
1152,25727.087807460623,2,0
1153,18194.778301123835,0,0
1154,21735.830098431208,0,0
1155,24291.136044277257,2,0
1156,48313.67419874049,1,0
1157,38269.226212815214,3,0
1158,8604.77700142375,1,0
1159,53546.54344522336,3,0
1160,40472.944951902435,0,0
1161,41917.27490387419,1,0
1162,63424.39703505587,2,0
1163,0.0,0,0
1164,46367.550460701255,0,0
1165,27271.47571240746,1,0
1166,24554.994799384425,2,0
1167,54851.96211290483,1,0
1168,41198.9834205771,2,0
1169,38888.80912265819,1,0
1170,43310.1882439749,1,0
1171,12374.15970667747,0,0
1172,22900.361870555367,4,0
1173,52809.45562924303,3,0
1174,80281.97068715064,5,0
1175,59640.27518980623,3,0
1176,40469.58281141025,1,0
1177,45924.65910926856,2,1
1178,39419.335898541445,2,0
1179,21346.8424104519,0,0
1180,22773.126071783372,0,0
1181,48460.888274024874,1,0
1182,57103.06628166849,4,0
1183,23337.799410633816,2,0
1184,46071.01617239066,1,0
1185,32301.213488774847,1,0
1186,29533.972659063787,1,0
1187,33005.24394752232,1,1
1188,45470.77858680857,1,0
1189,42213.5751086893,2,0
1190,51400.92758152555,1,0
1191,41447.00046089901,3,1
1192,49442.75326425098,2,0
1193,31527.325446226463,3,0
1194,49810.038938830716,3,0
1195,44423.85274020956,4,0
1196,18780.731475943823,0,0
1197,54583.901415704924,6,0
1198,29549.128073100193,3,0
1199,49872.63790089216,3,0
1200,53600.01410999114,4,0
1201,48084.173271275686,1,0
1202,36452.81541263581,0,0
1203,66063.85617514155,3,0
1204,24820.30895838342,0,0
1205,20200.70238205496,2,0
1206,11369.864914647169,0,0
1207,54095.779865627,4,0
1208,40389.747442624575,0,0
1209,22012.131382447704,0,0
1210,49584.86821464561,2,0
1211,42870.502044276735,2,0
1212,4574.501647885991,0,0
1213,35459.67704352133,1,0
1214,51999.236939312075,3,0
1215,40354.40061648741,3,0
1216,15080.698007025068,1,0
1217,23156.364804098754,1,0
1218,45472.28556801564,3,0
1219,38711.81443150774,3,0
1220,34928.734891269036,1,0
1221,51356.880816771336,2,0
1222,53553.80581949601,0,0
1223,41984.94256062034,2,0
1224,48668.250792131315,1,0
1225,28302.96387245291,0,0
1226,13299.503405557753,2,0
1227,62846.5208928539,2,0
1228,21999.57717806336,0,0
1229,46054.130678709975,1,0
1230,32181.299033268868,1,1
1231,44418.28344014657,2,0
1232,49780.27646888832,6,0
1233,55965.974407004716,1,0
1234,38040.08716704162,1,0
1235,46712.96887376639,3,0
1236,64699.72794714141,3,0
1237,41509.271035912156,0,0
1238,34644.59259009981,2,0
1239,42929.861493829136,3,0
1240,47667.98768422577,0,0
1241,38263.62504531782,0,0
1242,41027.783693135316,5,0
1243,34635.95546737657,1,0
1244,28655.92220507435,2,0
1245,49521.77643619529,1,0
1246,59952.592970240556,2,0
1247,43022.72165894184,3,0
1248,53602.305930882576,3,0
1249,35073.494055637035,3,0
1250,39385.63936698806,2,0
1251,51400.10133896701,1,0
1252,51192.886121115196,2,0
1253,43232.85537626596,2,0
1254,47394.49396079537,2,0
1255,48827.84008747489,2,0
1256,56981.123069133755,4,0
1257,49490.36422780761,2,1
1258,33740.03469909217,0,0
1259,56732.49323652208,0,1
1260,32338.151333863098,3,0
1261,41727.20091675918,1,0
1262,42135.88310757249,2,0
1263,44150.831735496045,0,0
1264,49421.475312762006,2,0
1265,57556.839704860686,3,0
1266,60217.34527854913,0,0
1267,58600.79359555446,3,0
1268,26823.338242693255,3,0
1269,31600.895811113754,1,0
1270,27992.285288892966,1,0
1271,45102.8091594881,2,0
1272,4876.772687471119,0,0
1273,53663.834798733675,1,0
1274,41394.34268248884,2,0
1275,50917.03931544159,4,0
1276,37140.75959065811,0,0
1277,26633.12339760319,0,0
1278,38999.32748856484,0,0
1279,39783.05526745658,0,0
1280,3199.39429468444,1,0
1281,23304.670915807303,1,0
1282,51840.14139147627,1,0
1283,47685.94957716018,3,0
1284,31125.198790681814,0,0
1285,48561.52560172542,2,0
1286,60987.22140676558,2,0
1287,51311.31177182607,1,0
1288,40603.955729715904,2,0
1289,43174.40754849366,3,0
1290,28271.408609332408,2,0
1291,39038.475649534426,1,0
1292,59101.80558844455,3,0
1293,24311.5359849148,1,0
1294,14700.703293706563,0,0
1295,12971.243430188755,0,0
1296,65037.56299224681,5,0
1297,36172.61839396693,1,0
1298,21575.43657787993,2,0
1299,55264.02852427302,2,0
1300,31446.869569981693,2,0
1301,41655.0023222411,3,0
1302,42449.9211500639,3,0
1303,34145.935154403836,1,0
1304,33122.97330374569,2,0
1305,45738.975838350474,3,0
1306,24675.96327825966,3,0
1307,1231.6744327549022,0,0
1308,6760.164156742205,1,0
1309,40087.23541290413,0,0
1310,49700.44731136918,3,0
1311,39068.45079085997,2,0
1312,30492.765072498638,2,0
1313,42138.50201846095,5,0
1314,45105.480233252216,2,0
1315,35492.04347087663,3,0
1316,38016.9200772153,3,0
1317,33001.06755668631,0,0
1318,61988.309604603724,4,0
1319,36197.44116900984,4,0
1320,43778.92044874963,3,0
1321,37753.799826651455,2,0
1322,24002.56032263287,0,0
1323,35509.45675325366,1,0
1324,59740.10664552744,4,0
1325,56273.161598848026,3,0
1326,67881.98335277039,2,0
1327,23029.255625402933,2,0
1328,30751.375398503824,1,0
1329,67050.13167896375,2,0
1330,34123.65817919286,2,0
1331,31929.963426158727,3,0
1332,57442.049706073754,3,0
1333,32680.738386665962,2,0
1334,31910.931104893,2,0
1335,57313.58488184321,2,0
1336,32393.81354894654,2,0
1337,23491.759485632756,1,0
1338,65977.29783442883,3,0
1339,38466.185890471104,1,0
1340,39967.80873256912,1,0
1341,41907.22105369326,0,0
1342,43671.24237866095,4,0
1343,29270.212659659835,1,0
1344,50283.03261883249,3,0
1345,29159.84639137778,0,0
1346,53906.062853652045,6,0
1347,43829.93089410052,2,1
1348,49043.08222413038,0,0
1349,58136.23536719965,2,0
1350,36964.89430380732,4,0
1351,47622.19669880866,4,0
1352,54661.58081740197,3,0
1353,29868.166271072983,1,0
1354,47436.78807064768,1,0
1355,24309.310060274554,2,0
1356,32111.968539995414,1,0
1357,52977.96974180873,1,0
1358,54818.94067146636,2,0
1359,58012.642023844004,0,0
1360,37330.15575813799,1,0
1361,75168.23248709978,5,0
1362,43454.62325876703,2,0
1363,28804.329205748356,2,0
1364,30083.08173273242,0,0
1365,33926.86458780631,2,1
1366,39117.702208968134,2,0
1367,19584.54496647651,1,0
1368,37193.06117083698,2,0
1369,52536.21588172071,2,0
1370,71565.57994513979,5,0
1371,37266.02491725107,2,0
1372,29355.394583837297,1,0
1373,25881.73227151666,3,0
1374,54413.64444861724,2,0
1375,26777.515322184532,1,0
1376,1565.7193304588145,0,0
1377,35490.59018833141,4,0
1378,30617.213918716585,3,0
1379,46967.618176923104,2,1
1380,48915.01277393399,3,0
1381,53166.187585097505,2,0
1382,51280.76178116039,4,0
1383,48218.42809079836,1,0
1384,28556.83506995637,2,0
1385,31214.06455800854,3,0
1386,9586.067210000609,0,0
1387,42497.44401515483,2,0
1388,36852.54980300914,2,0
1389,61921.804930204205,2,0
1390,55629.96198472225,5,0
1391,36978.78442537588,2,0
1392,63025.45123568671,3,0
1393,43640.7651850631,5,0
1394,46822.73047212955,1,0
1395,42035.64841052881,1,0
1396,50747.36274558787,2,1
1397,50324.12947302511,2,0
1398,46005.210891785006,2,0
1399,11761.623729063384,0,0
1400,42267.48427894969,1,0
1401,50498.43587470302,6,0
1402,44487.1436539006,5,0
1403,37194.40552249443,1,0
1404,57154.252514974985,2,0
1405,33692.20970653377,2,0
1406,62867.96391856171,6,1
1407,35155.52388992352,2,0
1408,42715.43978984623,2,0
1409,39002.35144941959,2,1
1410,52848.760642950045,3,0
1411,42506.35693488918,3,0
1412,36831.56808824574,0,0
1413,32611.223235820566,3,0
1414,52448.545872559764,2,0
1415,38881.94463758971,2,0
1416,51785.750962280945,1,0
1417,44309.58513939087,0,0
1418,66600.57605695109,3,0
1419,40196.32123029363,5,0
1420,51926.69323341247,2,0
1421,36572.66966160036,2,1
1422,32590.171489547574,4,0
1423,45808.71700449094,3,0
1424,36687.14387964628,1,0
1425,50537.85289922663,5,0
1426,35435.89738782971,2,0
1427,36250.54542790076,4,0
1428,24864.484728844498,1,0
1429,42596.054164136476,2,0
1430,31793.741004157506,2,0
1431,51035.54343634083,5,0
1432,45607.82523372036,2,0
1433,44801.95360800059,1,0
1434,34621.216830881945,0,0
1435,50421.091985349085,2,0
1436,41141.3443764226,0,0
1437,49624.284461958465,2,0
1438,71765.81117349435,2,0
1439,54425.51654324135,2,0
1440,29087.19607616045,1,0
1441,39394.49569360243,3,0
1442,54227.788746260165,4,0
1443,42195.96572279604,2,0
1444,29523.66350927648,3,0
1445,35433.455846247016,1,0
1446,3255.9750242186237,0,0
1447,62314.71001325955,4,0
1448,33772.27087556698,2,0
1449,36678.04945434972,1,0
1450,48230.48869058787,2,0
1451,24147.76551395635,2,0
1452,30928.44782968669,2,1
1453,68598.08935669798,5,0
1454,46612.18414498201,1,0
1455,7208.084858877752,0,0
1456,8434.43192778328,0,0
1457,17650.84215847306,0,0
1458,48594.18314510585,2,0
1459,53605.28365307443,3,0
1460,52888.25733601938,1,0
1461,37908.38068466803,3,0
1462,52233.164684618496,3,1
1463,37058.95808877497,3,0
1464,17623.873590668558,0,0
1465,61003.19835747697,0,0
1466,20261.7266634824,0,0
1467,33403.62013200396,2,0
1468,59635.78432277838,3,0
1469,20876.103124240006,3,0
1470,32590.89601265951,2,0
1471,34060.35499268938,2,0
1472,27470.41318493134,1,1
1473,20219.438427909077,0,0
1474,48044.970826007746,2,0
1475,17161.699224555472,2,0
1476,45996.91512596216,4,0
1477,9279.74915690075,2,0
1478,42398.96940905321,2,0
1479,62405.57761195539,3,0
1480,31679.835527194475,1,0
1481,32942.82523834696,2,0
1482,58766.11095307105,2,0
1483,37936.833110021944,2,0
1484,27443.718892359404,0,0
1485,52156.54508944765,1,0
1486,75184.2941845161,4,0
1487,49366.56451776338,4,0
1488,45436.86453962239,3,0
1489,56631.570227128934,1,0
1490,45137.79829035108,2,0
1491,23247.044290279286,0,0
1492,27007.764317236026,2,0
1493,59848.743837597074,2,0
1494,48755.91567600324,3,0
1495,54085.93381824423,2,0
1496,32740.28511128129,0,0
1497,17183.283712281558,0,0
1498,37994.85432643191,4,0
1499,30140.19107441489,1,0
1500,31884.124354099633,1,1
1501,52255.356040587336,3,0
1502,34690.83749491022,2,0
1503,46696.81215589143,1,0
1504,55197.58784810621,4,0
1505,41631.82410871787,6,0
1506,40500.394042704946,2,0
1507,35472.078185807455,2,0
1508,44130.06615237087,1,0
1509,48947.77212508336,3,0
1510,56337.583925291474,4,0
1511,52134.83368033598,5,0
1512,34467.77735314687,0,0
1513,35567.45055907902,0,0
1514,48328.32523884383,5,0
1515,46421.75331901662,3,0
1516,41766.617146496385,3,0
1517,53122.87357235054,3,0
1518,53257.56877852166,4,1
1519,43750.20499959266,2,0
1520,41113.28538885999,2,0
1521,30780.382073893066,1,0
1522,39725.10795247367,1,1
1523,52309.006031062825,5,0
1524,59721.60881530425,3,0
1525,15256.377862205896,3,0
1526,43197.092355913745,2,0
1527,36873.21168352481,4,0
1528,22812.89145658917,1,0
1529,53813.00818602277,2,0
1530,47946.01609910586,3,0
1531,40109.08668951885,1,0
1532,53291.574084961234,3,0
1533,53064.327164622955,0,0
1534,8319.669474016533,1,0
1535,46419.34514094776,2,0
1536,38692.92919469062,1,0
1537,42953.23869130709,2,0
1538,33754.151805243375,4,0
1539,32610.78382501185,1,0
1540,35718.72474748118,3,0
1541,35200.47938879771,2,0
1542,0.0,0,0
1543,50968.89860545686,2,0
1544,32786.716853797974,6,0
1545,52352.62103515301,3,0
1546,20051.574478758466,0,0
1547,45174.91957107097,4,0
1548,49019.37776256623,1,0
1549,56396.29278944624,5,0
1550,50309.63283360985,4,0
1551,59099.45292626587,2,0
1552,51805.018386417054,2,0
1553,28330.43752203371,2,0
1554,32706.694913474414,1,0
1555,39766.94890688527,3,0
1556,66835.65125744027,7,0
1557,50148.15764126567,1,0
1558,61395.554003545156,5,0
1559,35944.32609624746,0,0
1560,45654.008445738684,1,0
1561,48722.631670093615,1,0
1562,27813.77868792791,0,0
1563,41223.65220246686,2,0
1564,38829.380174374004,1,0
1565,54848.60552304251,3,0
1566,58849.11627156707,2,0
1567,38224.57810673688,2,0
1568,37497.39329533303,5,0
1569,46482.57560142564,2,1
1570,72867.82663200414,3,0
1571,31423.656077757656,1,0
1572,18211.291258983973,0,0
1573,44527.442511751826,1,0
1574,33314.37046162258,2,0
1575,31927.793351723987,2,0
1576,44129.45953166249,0,0
1577,33687.88699867723,1,0
1578,60870.5923084067,3,0
1579,38222.321458889004,1,0
1580,45225.12106975598,5,0
1581,34405.81932837258,2,1
1582,43924.96107401863,1,0
1583,41543.40899147762,3,0
1584,24710.551969395972,1,1
1585,41629.39342102314,2,1
1586,32008.47554700908,0,0
1587,49479.710426441234,1,0
1588,54833.024258729594,1,0
1589,24279.119391131702,1,0
1590,35427.623917730474,2,0
1591,45883.56540700926,1,0
1592,33113.041943238626,1,0
1593,53002.5597543144,1,0
1594,51043.77638501798,2,0
1595,29580.768454285495,0,0
1596,57240.601703988636,7,0
1597,34037.09839613475,2,0
1598,51290.56312281309,2,0
1599,49736.64997545786,7,0
1600,43642.531602006115,1,0
1601,49355.75367610177,2,0
1602,51531.445397537325,2,0
1603,45601.12624339447,4,0
1604,38212.23034147509,1,0
1605,39155.82155722011,2,0
1606,47358.78820636587,4,0
1607,24006.703252448606,0,0
1608,33035.040614828904,2,0
1609,40499.17797124491,0,0
1610,21249.858341895124,1,0
1611,9149.193721445488,0,0
1612,30998.31083610229,2,0
1613,61078.58647551809,4,0
1614,63733.16363100292,0,0
1615,25598.39914905645,0,0
1616,19263.783802877944,2,0
1617,45217.20691659355,4,1
1618,37818.75291129774,0,0
1619,16486.80277972057,1,0
1620,58812.16528944863,0,0
1621,45173.23161645472,2,0
1622,60334.50555088704,3,0
1623,28660.272129465753,2,0
1624,34850.739699380436,2,0
1625,58096.37567137024,4,0
1626,54999.192373531005,1,0
1627,60821.231338331454,3,0
1628,45407.39069210338,1,1
1629,44561.104448366445,1,0
1630,25800.7602651257,1,0
1631,38899.60144756501,3,0
1632,0.0,0,0
1633,25188.170117907473,1,0
1634,32156.957924217226,2,0
1635,45581.98290741392,2,0
1636,45923.169544057055,1,0
1637,80325.98587323687,3,0
1638,20437.12364511334,0,0
1639,45507.96232075347,3,0
1640,50336.50185212546,1,0
1641,33167.255561198224,0,0
1642,60653.181844043575,8,0
1643,45868.56483631073,1,0
1644,45838.04641601098,1,0
1645,43770.81538941684,2,0
1646,52573.13636185326,5,0
1647,38020.73239009144,0,0
1648,49557.60890403126,3,0
1649,55526.30395849848,3,0
1650,50062.0619419843,0,0
1651,38587.465910666,2,0
1652,45895.13684468613,2,0
1653,68703.36682711693,1,0
1654,51555.71481531595,1,0
1655,53343.84788387895,1,0
1656,23797.277652599703,0,0
1657,45590.21421425631,5,0
1658,47485.791797119,1,0
1659,39759.725809144635,2,0
1660,27132.899586479627,2,0
1661,17847.92922160444,0,0
1662,12823.618470051817,0,0
1663,36634.9822362879,1,0
1664,26804.741138210233,1,0
1665,46335.0794255746,2,0
1666,47379.80088610139,3,0
1667,35337.94732125597,1,0
1668,51590.005427505115,3,0
1669,56571.186127867586,2,0
1670,36584.855627533005,1,1
1671,25514.35376565899,1,0
1672,54682.13326989516,5,0
1673,41623.64346304514,2,1
1674,6299.3547498669395,2,0
1675,32386.38148463769,2,0
1676,34637.50150668762,3,0
1677,61584.72121093435,2,0
1678,71574.46809976417,1,0
1679,36524.92592166919,1,0
1680,43982.06821095399,4,0
1681,59775.41886038595,2,0
1682,30202.732022242875,3,0
1683,83219.30901436065,4,0
1684,42938.347173701964,0,0
1685,42620.509217814746,2,0
1686,57485.19498937973,7,0
1687,39302.65829145418,3,0
1688,9985.504132120539,1,0
1689,23243.52546743479,3,0
1690,18312.2772544672,0,0
1691,50259.63224347403,3,0
1692,18988.08777300838,1,0
1693,16307.832298297835,1,0
1694,52893.21379830132,1,0
1695,47239.56760232944,2,0
1696,55051.81925070639,2,0
